NSFTV_ID,timepoint,wu
NSFTV_26,9,0.59
NSFTV_260,9,0.54
NSFTV_261,9,0.62
NSFTV_262,9,0.47
NSFTV_263,9,0.61
NSFTV_264,9,0.61
NSFTV_265,9,0.5
NSFTV_266,9,0.63
NSFTV_267,9,0.55
NSFTV_268,9,0.59
NSFTV_269,9,0.63
NSFTV_27,9,0.63
NSFTV_270,9,0.59
NSFTV_271,9,0.64
NSFTV_272,9,0.58
NSFTV_273,9,0.5
NSFTV_274,9,0.52
NSFTV_275,9,0.58
NSFTV_277,9,0.54
NSFTV_278,9,0.56
NSFTV_279,9,0.65
NSFTV_280,9,0.68
NSFTV_281,9,0.61
NSFTV_282,9,0.57
NSFTV_283,9,0.53
NSFTV_284,9,0.54
NSFTV_285,9,0.55
NSFTV_286,9,0.58
NSFTV_287,9,0.52
NSFTV_288,9,0.47
NSFTV_289,9,0.51
NSFTV_29,9,0.58
NSFTV_290,9,0.59
NSFTV_291,9,0.61
NSFTV_292,9,0.46
NSFTV_293,9,0.52
NSFTV_295,9,0.6
NSFTV_296,9,0.71
NSFTV_297,9,0.6
NSFTV_298,9,0.6
NSFTV_299,9,0.58
NSFTV_3,9,0.54
NSFTV_30,9,0.57
NSFTV_300,9,0.46
NSFTV_301,9,0.46
NSFTV_302,9,0.61
NSFTV_303,9,0.55
NSFTV_304,9,0.66
NSFTV_305,9,0.63
NSFTV_306,9,0.56
NSFTV_307,9,0.51
NSFTV_31,9,0.56
NSFTV_310,9,0.58
NSFTV_311,9,0.58
NSFTV_312,9,0.59
NSFTV_313,9,0.57
NSFTV_314,9,0.58
NSFTV_315,9,0.58
NSFTV_316,9,0.52
NSFTV_317,9,0.59
NSFTV_318,9,0.58
NSFTV_32,9,0.55
NSFTV_320,9,0.49
NSFTV_322,9,0.56
NSFTV_323,9,0.6
NSFTV_324,9,0.51
NSFTV_325,9,0.61
NSFTV_326,9,0.58
NSFTV_327,9,0.55
NSFTV_328,9,0.57
NSFTV_329,9,0.47
NSFTV_33,9,0.62
NSFTV_330,9,0.49
NSFTV_331,9,0.49
NSFTV_332,9,0.56
NSFTV_333,9,0.55
NSFTV_334,9,0.55
NSFTV_336,9,0.61
NSFTV_337,9,0.55
NSFTV_338,9,0.55
NSFTV_339,9,0.59
NSFTV_340,9,0.62
NSFTV_341,9,0.56
NSFTV_342,9,0.54
NSFTV_343,9,0.6
NSFTV_345,9,0.53
NSFTV_346,9,0.59
NSFTV_347,9,0.66
NSFTV_348,9,0.61
NSFTV_349,9,0.65
NSFTV_352,9,0.61
NSFTV_353,9,0.66
NSFTV_355,9,0.53
NSFTV_356,9,0.58
NSFTV_357,9,0.54
NSFTV_358,9,0.54
NSFTV_359,9,0.59
NSFTV_36,9,0.58
NSFTV_360,9,0.58
NSFTV_363,9,0.54
NSFTV_364,9,0.57
NSFTV_365,9,0.55
NSFTV_366,9,0.57
NSFTV_368,9,0.54
NSFTV_369,9,0.53
NSFTV_37,9,0.54
NSFTV_370,9,0.46
NSFTV_371,9,0.58
NSFTV_372,9,0.54
NSFTV_373,9,0.56
NSFTV_375,9,0.55
NSFTV_376,9,0.65
NSFTV_377,9,0.48
NSFTV_378,9,0.62
NSFTV_379,9,0.61
NSFTV_380,9,0.57
NSFTV_381,9,0.59
NSFTV_384,9,0.59
NSFTV_385,9,0.59
NSFTV_386,9,0.54
NSFTV_387,9,0.64
NSFTV_388,9,0.53
NSFTV_389,9,0.56
NSFTV_39,9,0.46
NSFTV_390,9,0.49
NSFTV_391,9,0.64
NSFTV_392,9,0.58
NSFTV_394,9,0.53
NSFTV_395,9,0.56
NSFTV_396,9,0.54
NSFTV_397,9,0.48
NSFTV_4,9,0.58
NSFTV_40,9,0.65
NSFTV_41,9,0.6
NSFTV_43,9,0.63
NSFTV_44,9,0.59
NSFTV_45,9,0.57
NSFTV_46,9,0.53
NSFTV_49,9,0.59
NSFTV_5,9,0.62
NSFTV_50,9,0.53
NSFTV_51,9,0.58
NSFTV_52,9,0.5
NSFTV_53,9,0.46
NSFTV_54,9,0.52
NSFTV_55,9,0.58
NSFTV_56,9,0.58
NSFTV_57,9,0.53
NSFTV_58,9,0.44
NSFTV_59,9,0.62
NSFTV_6,9,0.57
NSFTV_60,9,0.5
NSFTV_61,9,0.6
NSFTV_616,9,0.55
NSFTV_618,9,0.6
NSFTV_619,9,0.53
NSFTV_62,9,0.6
NSFTV_620,9,0.51
NSFTV_621,9,0.65
NSFTV_622,9,0.49
NSFTV_623,9,0.56
NSFTV_624,9,0.6
NSFTV_625,9,0.56
NSFTV_626,9,0.6
NSFTV_627,9,0.53
NSFTV_629,9,0.5
NSFTV_63,9,0.57
NSFTV_633,9,0.47
NSFTV_634,9,0.58
NSFTV_64,9,0.52
NSFTV_641,9,0.52
NSFTV_642,9,0.65
NSFTV_643,9,0.47
NSFTV_647,9,0.46
NSFTV_65,9,0.57
NSFTV_651,9,0.63
NSFTV_66,9,0.54
NSFTV_67,9,0.49
NSFTV_68,9,0.58
NSFTV_7,9,0.51
NSFTV_70,9,0.52
NSFTV_71,9,0.54
NSFTV_72,9,0.59
NSFTV_73,9,0.52
NSFTV_74,9,0.54
NSFTV_75,9,0.47
NSFTV_76,9,0.59
NSFTV_77,9,0.59
NSFTV_78,9,0.64
NSFTV_79,9,0.57
NSFTV_8,9,0.62
NSFTV_80,9,0.56
NSFTV_81,9,0.53
NSFTV_83,9,0.57
NSFTV_84,9,0.57
NSFTV_85,9,0.54
NSFTV_86,9,0.63
NSFTV_87,9,0.68
NSFTV_88,9,0.47
NSFTV_89,9,0.49
NSFTV_9,9,0.52
NSFTV_90,9,0.57
NSFTV_92,9,0.51
NSFTV_93,9,0.55
NSFTV_94,9,0.5
NSFTV_96,9,0.64
NSFTV_97,9,0.56
NSFTV_98,9,0.55
NSFTV_99,9,0.47
NSFTV_10,10,0.53
NSFTV_101,10,0.61
NSFTV_102,10,0.61
NSFTV_103,10,0.49
NSFTV_104,10,0.56
NSFTV_105,10,0.53
NSFTV_106,10,0.5
NSFTV_107,10,0.5
NSFTV_108,10,0.7
NSFTV_109,10,0.58
NSFTV_11,10,0.51
NSFTV_112,10,0.54
NSFTV_113,10,0.46
NSFTV_114,10,0.58
NSFTV_116,10,0.55
NSFTV_117,10,0.62
NSFTV_118,10,0.54
NSFTV_120,10,0.51
NSFTV_121,10,0.6
NSFTV_122,10,0.41
NSFTV_123,10,0.49
NSFTV_124,10,0.54
NSFTV_125,10,0.49
NSFTV_128,10,0.59
NSFTV_129,10,0.55
NSFTV_13,10,0.52
NSFTV_130,10,0.54
NSFTV_131,10,0.53
NSFTV_132,10,0.53
NSFTV_133,10,0.54
NSFTV_134,10,0.5
NSFTV_135,10,0.55
NSFTV_139,10,0.53
NSFTV_14,10,0.62
NSFTV_140,10,0.61
NSFTV_141,10,0.7
NSFTV_142,10,0.48
NSFTV_143,10,0.63
NSFTV_144,10,0.59
NSFTV_145,10,0.48
NSFTV_146,10,0.58
NSFTV_147,10,0.53
NSFTV_148,10,0.48
NSFTV_149,10,0.57
NSFTV_15,10,0.52
NSFTV_150,10,0.61
NSFTV_151,10,0.63
NSFTV_152,10,0.5
NSFTV_153,10,0.52
NSFTV_154,10,0.59
NSFTV_155,10,0.43
NSFTV_156,10,0.51
NSFTV_157,10,0.59
NSFTV_158,10,0.48
NSFTV_159,10,0.47
NSFTV_16,10,0.47
NSFTV_160,10,0.57
NSFTV_161,10,0.61
NSFTV_162,10,0.65
NSFTV_163,10,0.51
NSFTV_164,10,0.54
NSFTV_165,10,0.58
NSFTV_166,10,0.51
NSFTV_167,10,0.62
NSFTV_168,10,0.52
NSFTV_169,10,0.51
NSFTV_17,10,0.59
NSFTV_171,10,0.48
NSFTV_172,10,0.58
NSFTV_173,10,0.56
NSFTV_174,10,0.49
NSFTV_176,10,0.55
NSFTV_177,10,0.64
NSFTV_179,10,0.48
NSFTV_18,10,0.49
NSFTV_180,10,0.58
NSFTV_182,10,0.62
NSFTV_183,10,0.51
NSFTV_184,10,0.53
NSFTV_185,10,0.47
NSFTV_186,10,0.59
NSFTV_187,10,0.58
NSFTV_188,10,0.58
NSFTV_189,10,0.67
NSFTV_19,10,0.56
NSFTV_190,10,0.58
NSFTV_191,10,0.58
NSFTV_192,10,0.57
NSFTV_193,10,0.55
NSFTV_195,10,0.52
NSFTV_198,10,0.55
NSFTV_199,10,0.6
NSFTV_200,10,0.52
NSFTV_202,10,0.58
NSFTV_203,10,0.61
NSFTV_205,10,0.56
NSFTV_206,10,0.48
NSFTV_207,10,0.42
NSFTV_208,10,0.51
NSFTV_209,10,0.54
NSFTV_21,10,0.51
NSFTV_211,10,0.61
NSFTV_213,10,0.56
NSFTV_214,10,0.54
NSFTV_215,10,0.5
NSFTV_216,10,0.46
NSFTV_217,10,0.56
NSFTV_218,10,0.52
NSFTV_219,10,0.66
NSFTV_220,10,0.52
NSFTV_221,10,0.47
NSFTV_222,10,0.57
NSFTV_223,10,0.53
NSFTV_224,10,0.5
NSFTV_225,10,0.49
NSFTV_226,10,0.46
NSFTV_227,10,0.55
NSFTV_228,10,0.53
NSFTV_229,10,0.47
NSFTV_23,10,0.54
NSFTV_231,10,0.49
NSFTV_233,10,0.49
NSFTV_234,10,0.46
NSFTV_235,10,0.44
NSFTV_236,10,0.63
NSFTV_237,10,0.49
NSFTV_239,10,0.59
NSFTV_24,10,0.55
NSFTV_240,10,0.64
NSFTV_241,10,0.54
NSFTV_242,10,0.56
NSFTV_243,10,0.56
NSFTV_244,10,0.42
NSFTV_245,10,0.52
NSFTV_246,10,0.49
NSFTV_247,10,0.53
NSFTV_248,10,0.6
NSFTV_25,10,0.53
NSFTV_250,10,0.6
NSFTV_251,10,0.51
NSFTV_252,10,0.51
NSFTV_253,10,0.52
NSFTV_254,10,0.65
NSFTV_255,10,0.58
NSFTV_256,10,0.51
NSFTV_257,10,0.59
NSFTV_259,10,0.48
NSFTV_26,10,0.57
NSFTV_260,10,0.51
NSFTV_261,10,0.62
NSFTV_262,10,0.4
NSFTV_263,10,0.58
NSFTV_264,10,0.53
NSFTV_265,10,0.47
NSFTV_266,10,0.58
NSFTV_267,10,0.52
NSFTV_268,10,0.55
NSFTV_269,10,0.61
NSFTV_27,10,0.61
NSFTV_270,10,0.56
NSFTV_271,10,0.6
NSFTV_272,10,0.56
NSFTV_273,10,0.52
NSFTV_274,10,0.49
NSFTV_275,10,0.53
NSFTV_277,10,0.52
NSFTV_278,10,0.56
NSFTV_279,10,0.65
NSFTV_280,10,0.69
NSFTV_281,10,0.58
NSFTV_282,10,0.54
NSFTV_283,10,0.5
NSFTV_284,10,0.51
NSFTV_285,10,0.53
NSFTV_286,10,0.56
NSFTV_287,10,0.49
NSFTV_288,10,0.44
NSFTV_289,10,0.53
NSFTV_29,10,0.53
NSFTV_290,10,0.57
NSFTV_291,10,0.57
NSFTV_292,10,0.47
NSFTV_293,10,0.44
NSFTV_295,10,0.56
NSFTV_296,10,0.65
NSFTV_297,10,0.59
NSFTV_298,10,0.57
NSFTV_299,10,0.53
NSFTV_3,10,0.51
NSFTV_30,10,0.54
NSFTV_300,10,0.45
NSFTV_301,10,0.41
NSFTV_302,10,0.55
NSFTV_303,10,0.51
NSFTV_304,10,0.61
NSFTV_305,10,0.58
NSFTV_306,10,0.5
NSFTV_307,10,0.48
NSFTV_31,10,0.5
NSFTV_310,10,0.55
NSFTV_311,10,0.56
NSFTV_312,10,0.55
NSFTV_313,10,0.53
NSFTV_314,10,0.56
NSFTV_315,10,0.57
NSFTV_316,10,0.48
NSFTV_317,10,0.54
NSFTV_318,10,0.56
NSFTV_32,10,0.52
NSFTV_320,10,0.47
NSFTV_322,10,0.52
NSFTV_323,10,0.58
NSFTV_324,10,0.5
NSFTV_325,10,0.63
NSFTV_326,10,0.54
NSFTV_327,10,0.5
NSFTV_328,10,0.54
NSFTV_329,10,0.45
NSFTV_33,10,0.57
NSFTV_330,10,0.42
NSFTV_331,10,0.44
NSFTV_332,10,0.55
NSFTV_333,10,0.56
NSFTV_334,10,0.53
NSFTV_336,10,0.57
NSFTV_337,10,0.49
NSFTV_338,10,0.52
NSFTV_339,10,0.58
NSFTV_340,10,0.57
NSFTV_341,10,0.52
NSFTV_342,10,0.53
NSFTV_343,10,0.56
NSFTV_345,10,0.54
NSFTV_346,10,0.51
NSFTV_347,10,0.64
NSFTV_348,10,0.58
NSFTV_349,10,0.61
NSFTV_352,10,0.59
NSFTV_353,10,0.61
NSFTV_355,10,0.5
NSFTV_356,10,0.61
NSFTV_357,10,0.66
NSFTV_358,10,0.5
NSFTV_359,10,0.54
NSFTV_36,10,0.56
NSFTV_360,10,0.52
NSFTV_363,10,0.55
NSFTV_364,10,0.57
NSFTV_365,10,0.52
NSFTV_366,10,0.53
NSFTV_368,10,0.53
NSFTV_369,10,0.48
NSFTV_37,10,0.48
NSFTV_370,10,0.45
NSFTV_371,10,0.51
NSFTV_372,10,0.53
NSFTV_373,10,0.53
NSFTV_375,10,0.5
NSFTV_376,10,0.64
NSFTV_377,10,0.47
NSFTV_378,10,0.55
NSFTV_379,10,0.59
NSFTV_380,10,0.57
NSFTV_381,10,0.53
NSFTV_384,10,0.56
NSFTV_385,10,0.55
NSFTV_386,10,0.49
NSFTV_387,10,0.6
NSFTV_388,10,0.51
NSFTV_389,10,0.54
NSFTV_39,10,0.41
NSFTV_390,10,0.45
NSFTV_391,10,0.65
NSFTV_392,10,0.53
NSFTV_394,10,0.52
NSFTV_395,10,0.56
NSFTV_396,10,0.52
NSFTV_397,10,0.48
NSFTV_4,10,0.52
NSFTV_40,10,0.65
NSFTV_41,10,0.58
NSFTV_43,10,0.61
NSFTV_44,10,0.56
NSFTV_45,10,0.53
NSFTV_46,10,0.5
NSFTV_49,10,0.55
NSFTV_5,10,0.63
NSFTV_50,10,0.52
NSFTV_51,10,0.54
NSFTV_52,10,0.5
NSFTV_53,10,0.47
NSFTV_54,10,0.48
NSFTV_55,10,0.54
NSFTV_56,10,0.58
NSFTV_57,10,0.5
NSFTV_58,10,0.4
NSFTV_59,10,0.56
NSFTV_6,10,0.53
NSFTV_60,10,0.49
NSFTV_61,10,0.57
NSFTV_616,10,0.51
NSFTV_618,10,0.59
NSFTV_619,10,0.52
NSFTV_62,10,0.59
NSFTV_620,10,0.48
NSFTV_621,10,0.65
NSFTV_622,10,0.43
NSFTV_623,10,0.52
NSFTV_624,10,0.56
NSFTV_625,10,0.5
NSFTV_626,10,0.6
NSFTV_627,10,0.5
NSFTV_629,10,0.43
NSFTV_63,10,0.52
NSFTV_633,10,0.46
NSFTV_634,10,0.54
NSFTV_64,10,0.5
NSFTV_641,10,0.51
NSFTV_642,10,0.62
NSFTV_643,10,0.43
NSFTV_647,10,0.47
NSFTV_65,10,0.5
NSFTV_651,10,0.55
NSFTV_66,10,0.5
NSFTV_67,10,0.45
NSFTV_68,10,0.57
NSFTV_7,10,0.48
NSFTV_70,10,0.46
NSFTV_71,10,0.53
NSFTV_72,10,0.59
NSFTV_73,10,0.5
NSFTV_74,10,0.48
NSFTV_75,10,0.44
NSFTV_76,10,0.57
NSFTV_77,10,0.57
NSFTV_78,10,0.6
NSFTV_79,10,0.56
NSFTV_8,10,0.61
NSFTV_80,10,0.52
NSFTV_81,10,0.52
NSFTV_83,10,0.49
NSFTV_84,10,0.59
NSFTV_85,10,0.51
NSFTV_86,10,0.58
NSFTV_87,10,0.61
NSFTV_88,10,0.45
NSFTV_89,10,0.53
NSFTV_9,10,0.52
NSFTV_90,10,0.49
NSFTV_92,10,0.48
NSFTV_93,10,0.57
NSFTV_94,10,0.48
NSFTV_96,10,0.6
NSFTV_97,10,0.52
NSFTV_98,10,0.49
NSFTV_99,10,0.47
NSFTV_10,11,0.45
NSFTV_101,11,0.59
NSFTV_102,11,0.58
NSFTV_103,11,0.46
NSFTV_104,11,0.49
NSFTV_105,11,0.47
NSFTV_106,11,0.44
NSFTV_107,11,0.4
NSFTV_108,11,0.61
NSFTV_109,11,0.52
NSFTV_11,11,0.45
NSFTV_112,11,0.51
NSFTV_113,11,0.38
NSFTV_114,11,0.55
NSFTV_116,11,0.5
NSFTV_117,11,0.58
NSFTV_118,11,0.49
NSFTV_120,11,0.48
NSFTV_121,11,0.56
NSFTV_122,11,0.33
NSFTV_123,11,0.43
NSFTV_124,11,0.5
NSFTV_125,11,0.44
NSFTV_128,11,0.53
NSFTV_129,11,0.48
NSFTV_13,11,0.48
NSFTV_130,11,0.49
NSFTV_131,11,0.45
NSFTV_132,11,0.47
NSFTV_133,11,0.48
NSFTV_134,11,0.45
NSFTV_135,11,0.45
NSFTV_139,11,0.5
NSFTV_14,11,0.59
NSFTV_140,11,0.54
NSFTV_141,11,0.62
NSFTV_142,11,0.47
NSFTV_143,11,0.56
NSFTV_144,11,0.56
NSFTV_145,11,0.4
NSFTV_146,11,0.57
NSFTV_147,11,0.53
NSFTV_148,11,0.42
NSFTV_149,11,0.48
NSFTV_15,11,0.49
NSFTV_150,11,0.58
NSFTV_151,11,0.57
NSFTV_152,11,0.45
NSFTV_153,11,0.48
NSFTV_154,11,0.5
NSFTV_155,11,0.35
NSFTV_156,11,0.42
NSFTV_157,11,0.56
NSFTV_158,11,0.42
NSFTV_159,11,0.43
NSFTV_16,11,0.42
NSFTV_160,11,0.49
NSFTV_161,11,0.5
NSFTV_162,11,0.59
NSFTV_163,11,0.42
NSFTV_164,11,0.53
NSFTV_165,11,0.53
NSFTV_166,11,0.41
NSFTV_167,11,0.55
NSFTV_168,11,0.48
NSFTV_169,11,0.44
NSFTV_17,11,0.56
NSFTV_171,11,0.41
NSFTV_172,11,0.51
NSFTV_173,11,0.5
NSFTV_174,11,0.44
NSFTV_176,11,0.54
NSFTV_177,11,0.59
NSFTV_179,11,0.43
NSFTV_18,11,0.44
NSFTV_180,11,0.52
NSFTV_182,11,0.59
NSFTV_183,11,0.42
NSFTV_184,11,0.44
NSFTV_185,11,0.44
NSFTV_186,11,0.53
NSFTV_187,11,0.55
NSFTV_188,11,0.54
NSFTV_189,11,0.63
NSFTV_19,11,0.52
NSFTV_190,11,0.54
NSFTV_191,11,0.53
NSFTV_192,11,0.56
NSFTV_193,11,0.54
NSFTV_195,11,0.45
NSFTV_198,11,0.52
NSFTV_199,11,0.55
NSFTV_200,11,0.43
NSFTV_202,11,0.52
NSFTV_203,11,0.59
NSFTV_205,11,0.52
NSFTV_206,11,0.4
NSFTV_207,11,0.35
NSFTV_208,11,0.48
NSFTV_209,11,0.5
NSFTV_21,11,0.45
NSFTV_211,11,0.54
NSFTV_213,11,0.49
NSFTV_214,11,0.49
NSFTV_215,11,0.43
NSFTV_216,11,0.43
NSFTV_217,11,0.5
NSFTV_218,11,0.48
NSFTV_219,11,0.62
NSFTV_220,11,0.45
NSFTV_221,11,0.38
NSFTV_222,11,0.51
NSFTV_223,11,0.46
NSFTV_224,11,0.44
NSFTV_225,11,0.46
NSFTV_226,11,0.44
NSFTV_227,11,0.45
NSFTV_228,11,0.49
NSFTV_229,11,0.42
NSFTV_23,11,0.46
NSFTV_231,11,0.41
NSFTV_233,11,0.44
NSFTV_234,11,0.36
NSFTV_235,11,0.38
NSFTV_236,11,0.58
NSFTV_237,11,0.44
NSFTV_239,11,0.55
NSFTV_24,11,0.5
NSFTV_240,11,0.59
NSFTV_241,11,0.49
NSFTV_242,11,0.49
NSFTV_243,11,0.54
NSFTV_244,11,0.35
NSFTV_245,11,0.5
NSFTV_246,11,0.44
NSFTV_247,11,0.49
NSFTV_248,11,0.52
NSFTV_25,11,0.46
NSFTV_250,11,0.5
NSFTV_251,11,0.48
NSFTV_252,11,0.46
NSFTV_253,11,0.48
NSFTV_254,11,0.64
NSFTV_255,11,0.52
NSFTV_256,11,0.47
NSFTV_257,11,0.56
NSFTV_259,11,0.38
NSFTV_26,11,0.51
NSFTV_260,11,0.47
NSFTV_261,11,0.54
NSFTV_262,11,0.32
NSFTV_263,11,0.54
NSFTV_264,11,0.49
NSFTV_265,11,0.4
NSFTV_266,11,0.54
NSFTV_267,11,0.46
NSFTV_268,11,0.51
NSFTV_269,11,0.59
NSFTV_27,11,0.57
NSFTV_270,11,0.52
NSFTV_271,11,0.61
NSFTV_272,11,0.52
NSFTV_273,11,0.48
NSFTV_274,11,0.44
NSFTV_275,11,0.49
NSFTV_277,11,0.47
NSFTV_278,11,0.52
NSFTV_279,11,0.6
NSFTV_280,11,0.67
NSFTV_281,11,0.56
NSFTV_282,11,0.51
NSFTV_283,11,0.45
NSFTV_284,11,0.44
NSFTV_285,11,0.47
NSFTV_286,11,0.52
NSFTV_287,11,0.4
NSFTV_288,11,0.38
NSFTV_289,11,0.42
NSFTV_29,11,0.48
NSFTV_290,11,0.52
NSFTV_291,11,0.58
NSFTV_292,11,0.41
NSFTV_293,11,0.34
NSFTV_295,11,0.5
NSFTV_296,11,0.59
NSFTV_297,11,0.56
NSFTV_298,11,0.53
NSFTV_299,11,0.45
NSFTV_3,11,0.46
NSFTV_30,11,0.48
NSFTV_300,11,0.39
NSFTV_301,11,0.36
NSFTV_302,11,0.47
NSFTV_303,11,0.49
NSFTV_304,11,0.56
NSFTV_305,11,0.55
NSFTV_306,11,0.45
NSFTV_307,11,0.47
NSFTV_31,11,0.47
NSFTV_310,11,0.51
NSFTV_311,11,0.54
NSFTV_312,11,0.44
NSFTV_313,11,0.5
NSFTV_314,11,0.48
NSFTV_315,11,0.5
NSFTV_316,11,0.41
NSFTV_317,11,0.5
NSFTV_318,11,0.5
NSFTV_32,11,0.48
NSFTV_320,11,0.4
NSFTV_322,11,0.45
NSFTV_323,11,0.53
NSFTV_324,11,0.45
NSFTV_325,11,0.57
NSFTV_326,11,0.52
NSFTV_327,11,0.41
NSFTV_328,11,0.46
NSFTV_329,11,0.37
NSFTV_33,11,0.56
NSFTV_330,11,0.36
NSFTV_331,11,0.36
NSFTV_332,11,0.5
NSFTV_333,11,0.54
NSFTV_334,11,0.44
NSFTV_336,11,0.53
NSFTV_337,11,0.41
NSFTV_338,11,0.52
NSFTV_339,11,0.48
NSFTV_340,11,0.5
NSFTV_341,11,0.46
NSFTV_342,11,0.5
NSFTV_343,11,0.53
NSFTV_345,11,0.49
NSFTV_346,11,0.44
NSFTV_347,11,0.58
NSFTV_348,11,0.52
NSFTV_349,11,0.55
NSFTV_352,11,0.54
NSFTV_353,11,0.56
NSFTV_355,11,0.46
NSFTV_356,11,0.53
NSFTV_357,11,0.47
NSFTV_358,11,0.43
NSFTV_359,11,0.5
NSFTV_36,11,0.47
NSFTV_360,11,0.48
NSFTV_363,11,0.52
NSFTV_364,11,0.53
NSFTV_365,11,0.51
NSFTV_366,11,0.54
NSFTV_368,11,0.46
NSFTV_369,11,0.37
NSFTV_37,11,0.47
NSFTV_370,11,0.38
NSFTV_371,11,0.46
NSFTV_372,11,0.45
NSFTV_373,11,0.48
NSFTV_375,11,0.43
NSFTV_376,11,0.58
NSFTV_377,11,0.42
NSFTV_378,11,0.51
NSFTV_379,11,0.5
NSFTV_380,11,0.53
NSFTV_381,11,0.47
NSFTV_384,11,0.49
NSFTV_385,11,0.48
NSFTV_386,11,0.47
NSFTV_387,11,0.56
NSFTV_388,11,0.47
NSFTV_389,11,0.49
NSFTV_39,11,0.33
NSFTV_390,11,0.39
NSFTV_391,11,0.58
NSFTV_392,11,0.5
NSFTV_394,11,0.46
NSFTV_395,11,0.49
NSFTV_396,11,0.46
NSFTV_397,11,0.41
NSFTV_4,11,0.48
NSFTV_40,11,0.52
NSFTV_41,11,0.53
NSFTV_43,11,0.6
NSFTV_44,11,0.46
NSFTV_45,11,0.45
NSFTV_46,11,0.43
NSFTV_49,11,0.5
NSFTV_5,11,0.57
NSFTV_50,11,0.39
NSFTV_51,11,0.52
NSFTV_52,11,0.45
NSFTV_53,11,0.4
NSFTV_54,11,0.42
NSFTV_55,11,0.5
NSFTV_56,11,0.52
NSFTV_57,11,0.44
NSFTV_58,11,0.32
NSFTV_59,11,0.51
NSFTV_6,11,0.49
NSFTV_60,11,0.44
NSFTV_61,11,0.51
NSFTV_616,11,0.45
NSFTV_618,11,0.54
NSFTV_619,11,0.5
NSFTV_62,11,0.55
NSFTV_620,11,0.45
NSFTV_621,11,0.59
NSFTV_622,11,0.42
NSFTV_623,11,0.45
NSFTV_624,11,0.52
NSFTV_625,11,0.49
NSFTV_626,11,0.54
NSFTV_627,11,0.46
NSFTV_629,11,0.38
NSFTV_63,11,0.5
NSFTV_633,11,0.38
NSFTV_634,11,0.51
NSFTV_64,11,0.46
NSFTV_641,11,0.44
NSFTV_642,11,0.57
NSFTV_643,11,0.35
NSFTV_647,11,0.4
NSFTV_65,11,0.46
NSFTV_651,11,0.49
NSFTV_66,11,0.45
NSFTV_67,11,0.4
NSFTV_68,11,0.54
NSFTV_7,11,0.46
NSFTV_70,11,0.4
NSFTV_71,11,0.47
NSFTV_72,11,0.52
NSFTV_73,11,0.42
NSFTV_74,11,0.41
NSFTV_75,11,0.38
NSFTV_76,11,0.49
NSFTV_77,11,0.47
NSFTV_78,11,0.52
NSFTV_79,11,0.49
NSFTV_8,11,0.57
NSFTV_80,11,0.48
NSFTV_81,11,0.45
NSFTV_83,11,0.52
NSFTV_84,11,0.51
NSFTV_85,11,0.47
NSFTV_86,11,0.53
NSFTV_87,11,0.62
NSFTV_88,11,0.4
NSFTV_89,11,0.46
NSFTV_9,11,0.47
NSFTV_90,11,0.41
NSFTV_92,11,0.44
NSFTV_93,11,0.49
NSFTV_94,11,0.42
NSFTV_96,11,0.52
NSFTV_97,11,0.46
NSFTV_98,11,0.45
NSFTV_99,11,0.4
NSFTV_10,12,0.4
NSFTV_101,12,0.52
NSFTV_102,12,0.53
NSFTV_103,12,0.44
NSFTV_104,12,0.45
NSFTV_105,12,0.39
NSFTV_106,12,0.37
NSFTV_107,12,0.35
NSFTV_108,12,0.56
NSFTV_109,12,0.47
NSFTV_11,12,0.38
NSFTV_112,12,0.42
NSFTV_113,12,0.34
NSFTV_114,12,0.46
NSFTV_116,12,0.45
NSFTV_117,12,0.5
NSFTV_118,12,0.42
NSFTV_120,12,0.42
NSFTV_121,12,0.53
NSFTV_122,12,0.29
NSFTV_123,12,0.36
NSFTV_124,12,0.45
NSFTV_125,12,0.36
NSFTV_128,12,0.49
NSFTV_129,12,0.4
NSFTV_13,12,0.44
NSFTV_130,12,0.44
NSFTV_131,12,0.38
NSFTV_132,12,0.41
NSFTV_133,12,0.4
NSFTV_134,12,0.4
NSFTV_135,12,0.41
NSFTV_139,12,0.42
NSFTV_14,12,0.51
NSFTV_140,12,0.48
NSFTV_141,12,0.58
NSFTV_142,12,0.41
NSFTV_143,12,0.54
NSFTV_144,12,0.53
NSFTV_145,12,0.35
NSFTV_146,12,0.46
NSFTV_147,12,0.51
NSFTV_148,12,0.35
NSFTV_149,12,0.44
NSFTV_15,12,0.43
NSFTV_150,12,0.51
NSFTV_151,12,0.55
NSFTV_152,12,0.39
NSFTV_153,12,0.41
NSFTV_154,12,0.46
NSFTV_155,12,0.26
NSFTV_156,12,0.4
NSFTV_157,12,0.53
NSFTV_158,12,0.41
NSFTV_159,12,0.36
NSFTV_16,12,0.39
NSFTV_160,12,0.42
NSFTV_161,12,0.45
NSFTV_162,12,0.49
NSFTV_163,12,0.33
NSFTV_164,12,0.48
NSFTV_165,12,0.5
NSFTV_166,12,0.34
NSFTV_167,12,0.52
NSFTV_168,12,0.38
NSFTV_169,12,0.37
NSFTV_17,12,0.51
NSFTV_171,12,0.35
NSFTV_172,12,0.45
NSFTV_173,12,0.46
NSFTV_174,12,0.35
NSFTV_176,12,0.46
NSFTV_177,12,0.56
NSFTV_179,12,0.39
NSFTV_18,12,0.36
NSFTV_180,12,0.47
NSFTV_182,12,0.55
